"tconst","averageRating","numVotes"
"tt22051112",5,63
"tt22051828",7.2,17
"tt22054146",6,65
"tt22054790",6.6,143
"tt22054934",7.1,255
"tt22055018",7.3,72
"tt22055200",6.5,112
"tt22055232",6.4,129
"tt22056058",8.3,9
"tt22056086",7,25
"tt22059224",8.6,733
"tt22059768",6.5,725
"tt22060992",8.8,14
"tt22061994",7.2,5
"tt22062572",7.4,104
"tt22063298",5.4,26
"tt22071500",4.6,7
"tt22071714",5.4,7
"tt22071828",7.7,66
"tt22071840",3.7,1559
"tt22071890",5.4,8
"tt22072628",8.5,22
"tt22072834",8,287
"tt22073234",6.2,33
"tt22074142",6.4,118
"tt22074164",8.3,22310
"tt22074182",9.2,7
"tt22074190",8,505
"tt22075834",6.9,85
"tt22078606",8.2,5
"tt22078980",7.2,20
"tt22079254",7.1,47
"tt22079344",5.4,24
"tt22079900",9.2,6
"tt22081314",7.1,25
"tt22084446",7.5,311
"tt22084456",3.3,11
"tt22085466",5.8,7
"tt22085502",7.2,9
"tt22085974",7.4,373
"tt22085978",6,188
"tt22087138",6.4,194
"tt22087494",8.2,30
"tt22091098",8.1,7
"tt22091446",7.9,37
"tt22091644",8.5,11
"tt22093634",8.2,6
"tt22095932",7.6,18
"tt22096832",7.5,49
"tt22097692",7.6,65
"tt22098294",8.4,16
"tt22098698",6.9,46
"tt22098876",7.9,33
"tt22099034",4.8,381
"tt22167756",8.6,17
"tt22168306",6.7,160
"tt22169412",9.4,16
"tt22169684",7.5,6
"tt22171072",4.5,58
"tt22171154",7,26
"tt22171318",7.9,11
"tt22172248",7.5,48
"tt22173072",4.6,171
"tt22174292",8,84
"tt22174400",6.8,22
"tt22174464",6,335
"tt22176652",8.5,111
"tt22176790",9.6,9
"tt22177742",4.3,67
"tt22177770",5.4,505
"tt22178760",6.4,22
"tt22178806",7.5,30
"tt22179424",7.8,70
"tt22180336",5.2,50
"tt22180512",7.5,6
"tt22180926",7.8,849
"tt22181656",7.3,321
"tt22182258",7.6,353
"tt22185208",8.5,14
"tt22185218",6.1,7
"tt22185294",7.6,7
"tt22185440",7.4,221
"tt22185582",8.6,13115
"tt22187310",7.7,144
"tt22187618",7.1,17
"tt22187798",7.4,1224
"tt22188282",8,140
"tt22188302",6.4,35
"tt22188304",7.6,36
"tt22188614",8.3,10
"tt22189294",6.9,902
"tt22199742",7.1,53
"tt22203076",8.2,59
"tt22204984",5,27
"tt22206860",7.2,12
"tt22207136",6.4,10
"tt22226256",6.2,46
"tt22227040",3.5,2549
"tt22228004",6.8,96
"tt22228014",8.7,11
"tt22228432",6.7,99
"tt22244598",5.8,5
"tt22244866",9.1,28
"tt22245664",8.7,27
"tt22247220",6.5,49
"tt22247276",8.8,8
"tt22247326",9,6
"tt22247864",6.9,262
"tt22248234",7.6,910
"tt22248254",7.9,919
"tt22248686",3.9,35
"tt22258176",7.7,9
"tt22263470",8.7,97
"tt22263614",7.2,283
"tt22264140",8.4,10
"tt22264238",8.1,9
"tt22264466",5.3,77
"tt22264642",5.8,19
"tt22265394",8.5,1908
"tt22265884",5.1,14
"tt22266604",4.4,10
"tt22267982",7.1,41
"tt2229129",5.4,430
"tt22297178",7.7,3060
"tt22297234",7.7,14
"tt22297578",8.2,11352
"tt22297684",6.2,3522
"tt22297712",7.7,788
"tt22297722",7.7,4940
"tt22300410",6.8,44
"tt22306792",8.7,8
"tt22307146",8.4,36
"tt22309050",8.2,159
"tt22309638",6.3,131
"tt22310056",8.7,13
"tt22325164",8.2,67
"tt22325434",8,9
"tt22325588",9.5,8
"tt22325698",7.7,2206
"tt22325938",6.9,8
"tt22325952",6.4,925
"tt22326484",6.9,708
"tt22332184",8.1,9
"tt22332222",8.5,27
"tt22332334",6.9,168
"tt22333686",7.8,8
"tt22335106",5.3,10
"tt22335722",7.8,72
"tt22336786",7.5,290
"tt22336860",9,7
"tt22353236",9.5,6
"tt22353332",6,7
"tt22353480",8,83
"tt22353832",8,25
"tt22353836",7.4,441
"tt2235759",8.2,48787
"tt22373148",8.2,14803
"tt22373732",6.5,1111
"tt22374974",8.7,23
"tt22392632",6.6,5
"tt22392908",7.8,5
"tt22393396",7.1,149
"tt22393444",7.8,18
"tt22393540",9,7
"tt22394746",7.8,12
"tt22394752",7.8,34
"tt22398462",9.2,48
"tt22398524",9.2,9
"tt22399148",5.8,44
"tt22400044",5,13
"tt22405316",7.5,6
"tt22406282",9.5,67
"tt22410240",9,21
"tt22410622",7.2,378
"tt22410792",7.1,16
"tt22410944",8.8,316
"tt22435590",1.9,36
"tt22437092",4.6,219
"tt22437106",7.3,1235
"tt22439618",4.3,6
"tt22440268",7.4,101
"tt22440710",8.7,25
"tt22441358",3.8,18
"tt22441388",8.8,32
"tt22443832",6.2,207
"tt22443842",6.9,7
"tt22443976",7.5,492
"tt22445238",7.4,8
"tt22445494",8.4,922
"tt22446938",6,5
"tt2245255",7.7,162
"tt22460828",8.4,315
"tt22467658",6.2,279
"tt22467674",4.4,631
"tt22469540",4.8,9
"tt22469544",6,25
"tt22474272",7.6,14
"tt22474616",8.9,22
"tt22477038",8.2,12
"tt22477250",7.6,11
"tt22477722",9.3,41
"tt22479848",6,1742
"tt22479892",7.4,54
"tt22481904",5.2,437
"tt22485624",5.3,14
"tt22486020",8.5,28
"tt22486164",9,130
"tt22487766",8.3,12
"tt22489436",7.8,33
"tt22490340",5.4,5
"tt22491228",7.6,106
"tt22491458",8.6,25
"tt22493838",8.1,18
"tt22495072",6.1,325
"tt22495310",7.4,61
"tt22497918",8.1,9
"tt22497928",6.7,732
"tt22498176",5.9,37
"tt22498228",6.2,5
"tt22498294",8.5,594
"tt22498608",6.4,7
"tt22498910",8.5,22
"tt22499316",7.2,32
"tt22503236",6.7,170
"tt22505206",8.2,18
"tt22505564",8.6,25
"tt22522800",8.1,123
"tt22523300",6.6,350
"tt22525742",6.6,121
"tt22526056",7.8,5
"tt22526278",8.8,6
"tt22529502",6.8,19
"tt22529708",8.4,107
"tt22530432",9.2,26
"tt22530632",5.9,573
"tt22534820",7.8,15
"tt22535146",7.6,15
"tt22543718",5.9,10
"tt2261227",7.9,179253
"tt22639810",7.8,44
"tt22640386",1.9,9
"tt22640400",7.9,452
"tt22641926",8.5,6
"tt22643366",5.9,27
"tt22646564",6.2,9
"tt22646840",6.2,505
"tt22647266",7.7,7
"tt2265269",7.8,43
"tt22688206",7.2,73
"tt22689910",6.4,13
"tt22689960",5.5,37
"tt22691868",7.6,30
"tt22693974",6.2,462
"tt22694034",5.5,17
"tt22694110",7.4,30
"tt22694294",9.5,8
"tt22694974",6.3,12
"tt22695704",7.8,21
"tt22696582",5.6,49
"tt22718792",5.4,106
"tt22719788",5.7,372
"tt22726060",6.2,1847
"tt22727856",6.5,134
"tt22728026",7.5,961
"tt22750574",8,55
"tt22751192",6.6,83
"tt22751438",3,96
"tt22751880",6.2,349
"tt22753786",6.8,18
"tt22754644",9,53
"tt22754760",8.8,12
"tt22755952",9.9,17
"tt22756220",7.9,20
"tt22756328",5.2,6
"tt22767418",7.4,66
"tt22768360",9.5,34
"tt22768836",6.6,101
"tt22770650",6.9,9
"tt22771154",3.8,5
"tt22771572",8.5,7
"tt22774684",6.2,108
"tt22774712",10,5
"tt22775772",6.9,20
"tt22777336",9.6,16
"tt22777878",4.3,54
"tt22781074",5.8,10
"tt22782426",9.5,18
"tt22789126",6.6,221
"tt22789182",6.9,444
"tt22794216",7.4,21
"tt22794518",7.4,22
"tt22794846",8.3,65
"tt22795090",7,46
"tt22795410",8.8,8
"tt22797236",5.8,221
"tt22797712",7.5,42
"tt22798382",7.7,20
"tt22798758",8.9,10
"tt22798806",6.7,43
"tt22800338",8.4,9
"tt2280107",6.1,23
"tt22801126",6.3,342
"tt22801982",8,5
"tt22804268",6.3,27
"tt22804760",8.1,7126
"tt22805114",6.5,63
"tt22805340",6.6,26
"tt22806544",5.7,188
"tt22807484",7.3,8852
"tt22808126",8.3,7
"tt22808620",5.9,276
"tt22812760",8.8,8
"tt22813978",4.2,40
"tt22814400",6.1,51
"tt22814426",9.4,48
"tt22814804",6.2,5
"tt22815208",1.3,14
"tt22816026",9,5
"tt22816510",8.4,29
"tt22816910",7.9,17
"tt22817632",8.1,1876
"tt22819280",5.6,273
"tt22819614",7.7,111
"tt22855572",7.9,7
"tt22855868",7.4,31
"tt22856092",6.6,41
"tt22856138",4.3,11
"tt22856250",8,10
"tt22856448",7.8,12
"tt22863304",8.9,9
"tt22863988",7,6
"tt22864630",7,230
"tt22864654",9.2,5
"tt22865820",8,23
"tt22869654",5.3,62
"tt22871368",5.9,317
"tt22872644",7.7,576
"tt22873700",7.9,453
"tt22875000",6.4,73
"tt22876148",7.8,1170
"tt22876270",6.4,48
"tt22876586",7.6,20
"tt22883338",6.9,176
"tt22888970",5.8,6
"tt22889156",7,444
"tt22896184",8.2,29
"tt22897656",8.8,22
"tt22898352",6.3,89
"tt22900310",7.2,5
"tt22900702",6.5,129
"tt22931354",7.1,23
"tt22932826",8.1,16
"tt22939796",1.8,6
"tt22941100",8.4,10
"tt22941150",5.3,127
"tt22945136",8.6,65
"tt22983862",7.1,85
"tt22984224",6.2,279
"tt22984534",9.4,33
"tt22985238",4.7,6
"tt22985912",8.7,12
"tt22986270",8.2,50
"tt22986460",6.2,12
"tt22986710",8,1183
"tt22987884",6.3,55
"tt22987898",7.1,15
"tt22998468",9.1,18
"tt23001186",7.8,35
"tt23003918",8.4,28
"tt23009644",6.9,36
"tt23010154",5.7,14
"tt23015076",9.2,76
"tt23016804",8.4,7
"tt23016854",3.4,36
"tt23016870",8.7,7
"tt23019442",7.2,8
"tt23023988",7.9,64
"tt23024424",6.8,212
"tt23025212",6.8,124
"tt23026906",6.4,230
"tt23028046",9.6,27
"tt23028590",7.6,9
"tt23028736",6.6,31
"tt23029308",5.8,5
"tt23030000",9.2,170
"tt23031776",6.9,15
"tt23032556",6.4,8
"tt23032854",7.3,62
"tt23032868",6.9,251
"tt23032890",7.6,1855
"tt23032946",9.1,9
"tt23033348",6.8,26
"tt23033870",7.3,37
"tt23034344",3.9,11
"tt23034380",7.8,7
"tt23034674",6,55
"tt23037654",8.2,9836
"tt23049902",5.5,35
"tt23050176",6.8,28
"tt23050382",7.6,185
"tt23050736",7.4,200
"tt23053882",8,7
"tt23056928",7.3,333
"tt23058150",6.9,63
"tt23060500",8.4,7
"tt23061466",5.9,1356
"tt23061586",7.4,171
"tt23062408",7,25
"tt2309405",7.1,4791
"tt23101354",9,5
"tt23105344",9,8
"tt2310696",8.1,87
"tt23108508",7.1,11
"tt23109230",9,24
"tt23118452",5.8,12
"tt23118788",6.8,13
"tt23128682",5.3,160
"tt23129280",8.1,17
"tt2313384",7,469
"tt23136282",6.6,7
"tt23136682",9.4,25
"tt23138186",6.4,10
"tt23139284",7.3,24
"tt23139980",5.7,25
"tt23140702",7.5,7
"tt23143950",6.1,94
"tt23144036",9.5,11
"tt23147672",8.1,37
"tt23150842",6.1,10
"tt23150904",7.4,149
"tt23152212",9,9
"tt23152228",9.7,10
"tt23159124",7,89
"tt23161752",6.4,120
"tt2316286",4.3,8
"tt23173140",7.2,20
"tt23177056",8.7,6
"tt23177916",8.7,19
"tt23181066",6.7,7
"tt23181168",7.6,2183
"tt23182792",8.2,9
"tt23182868",7.5,77
"tt23183606",7.6,145
"tt23186654",7.3,17
"tt23199832",8.8,24
"tt23219382",6.8,96
"tt23220974",7.5,36
"tt23235340",8.2,537
"tt23240298",6.9,227
"tt23247780",6.2,11
"tt23248022",5.9,344
"tt23258778",9.1,57
"tt23276408",7.2,53
"tt23319074",6.8,335
"tt23320014",7.5,17
"tt23320738",9.2,5
"tt23320840",7.3,10
"tt23321210",7.3,92
"tt23321516",6.3,147
"tt23321774",3.2,139
"tt23322920",8.6,78
"tt23322924",7.5,120
"tt23328252",8,316
"tt23333020",6.5,6
"tt23333048",8.2,9
"tt23333066",7.6,8
"tt23333068",5.8,25
"tt23333088",7,7
"tt23333098",7.4,18
"tt23333232",6.6,8
"tt23333666",7.7,4758
"tt23334036",7.8,29
"tt2335412",8.3,13
"tt23391944",5.5,19
"tt23395288",5.8,8
"tt23397438",6.6,57
"tt23398604",6.9,18
"tt23403160",6.2,9
"tt23453146",7.5,13
"tt23456434",6.5,19
"tt23457644",9.3,41
"tt23458018",6.4,166
"tt23458218",3.5,18
"tt23458346",9.2,25
"tt23459414",7.9,55
"tt23461808",8.2,9
"tt23462680",7,71
"tt23462718",9.6,31
"tt23468526",7.4,134
"tt23469896",8.7,27
"tt23472700",4.4,10
"tt23473086",7.7,128
"tt23473346",7,16
"tt2347511",6.6,94
"tt23477352",4.7,21
"tt23480606",7.8,17
"tt23485688",8.8,20
"tt23489218",6.3,68
"tt23489278",5.9,29
"tt23489336",9.5,13
"tt23494012",7.7,6
"tt23546308",6.1,18
"tt23546622",6.6,962
"tt23550982",7.3,7
"tt23552806",9.3,7
"tt23552900",7.2,33
"tt23553292",3.5,11
"tt23556846",5.6,153
"tt23556906",6.1,263
"tt23556972",6.4,1428
"tt23558096",8.1,191
"tt23563378",6.1,43
"tt23573150",7.5,10
"tt23575410",6.6,108
"tt2357547",7.9,220154
"tt23576310",5.1,16
"tt23576878",8.2,388
"tt23576982",2.9,18
"tt23577144",6.7,13
"tt23577152",9.3,23
"tt23581746",6.2,9
"tt23600590",9.4,15
"tt23609478",7.4,8
"tt2360980",7.4,29
"tt23611308",7.6,35
"tt23613544",4.8,15
"tt2362064",5.1,107
"tt23622648",6.9,35
"tt23625606",7.1,17
"tt23625686",4,52
"tt23625698",5.3,17
"tt23625860",7.5,11
"tt23631108",7.1,16
"tt23631442",9.2,7
"tt23633056",7.1,192
"tt23633322",6.4,32
"tt23634152",7.7,8
"tt23635250",7.9,568
"tt23636016",8.8,5
"tt23636614",9.2,10
"tt23637728",8.5,10
"tt23640964",7.9,45
"tt23642102",5.4,213
"tt23642560",6.7,143
"tt23642622",3.2,40
"tt23643582",4.9,37
"tt23643790",7.9,18
"tt23643792",5.8,7
"tt23646216",7.5,8
"tt23646656",6.4,5
"tt23647804",7.5,20
"tt23649956",7.8,8
"tt23651372",5.7,42
"tt23652406",7,8
"tt23667940",8,6
"tt23668220",8.1,19
"tt23669032",5.6,9
"tt23672398",8.9,15
"tt23708760",7.4,16
"tt23709380",7.1,47
"tt23710684",6.1,22
"tt23711384",7.2,144
"tt23711498",4,6
"tt23712252",7.9,168
"tt23723660",6.5,34
"tt23723688",9.2,79
"tt23725386",8.9,2316
"tt23725498",7.3,10
"tt23725738",7.2,11
"tt23726676",7.8,9
"tt23727454",6.5,60
"tt23729428",6.4,5
"tt23730406",7.9,99
"tt23731242",6,1315
"tt23732600",10,8
"tt23733606",6.5,26
"tt23736874",6.9,48
"tt23738874",6.2,15
"tt23739022",7.8,718
"tt23743442",8.8,2774
"tt23744508",7.3,54
"tt23747008",6,357
"tt23747268",7.2,72
"tt23747776",8.8,10
"tt23749346",8.2,10
"tt23751100",8,22
"tt23752334",7.4,168
"tt23752678",7.4,232
"tt2375360",5.4,144
"tt23755654",6.9,31
"tt23769550",5.9,13
"tt23769724",7.7,7
"tt23771360",7,8
"tt23771444",9.1,47
"tt23772572",3.9,170
"tt23773958",5.1,48
"tt23775310",7.8,18
"tt23777112",5.4,43
"tt23778320",7.4,14
"tt23782484",8.2,29
"tt23782844",7.6,6
"tt23785188",8.5,12
"tt23785684",7.8,29
"tt23786232",7.4,20
"tt23786910",6.7,19
"tt23787700",9.6,12
"tt23787988",9.2,78
"tt23788642",7.8,1082
"tt23788802",7,31
"tt23790540",9,24
"tt23790936",6.5,13
"tt23791028",7.4,427
"tt23791244",5.4,68
"tt23801520",5,6
"tt23802712",7.3,77
"tt23803716",7.5,60
"tt23804708",8.1,10
"tt23804962",8,588
"tt23805334",7.4,20
"tt23809876",9.5,13
"tt23812248",6.6,24
"tt23812370",6.3,96
"tt23813378",7.6,78
"tt23813482",8.6,8
"tt23826750",7.2,36
"tt23827674",9.6,70
"tt23830616",8.6,65
"tt23833074",6.9,12
"tt23833628",7.1,11
"tt23837184",6.5,15
"tt23837316",3.6,10
"tt23839214",5.4,43
"tt23840176",5.5,11
"tt23843256",8.4,5
"tt23844110",8.6,43
"tt23846868",5.2,31
"tt23847182",7.1,13
"tt23847866",7.2,6
"tt23849352",7.5,31
"tt23850206",7.9,8
"tt23855462",7.9,18
"tt23855788",7.2,36
"tt23856194",8.1,61
"tt23857504",7.6,459
"tt23858568",6.9,11
"tt23858980",7.8,34
"tt23860656",6.5,6
"tt23862502",8.1,22
"tt23863304",6.8,18
"tt23865600",7,294
"tt2386826",7.3,1677
"tt23871528",9.4,15
"tt23873838",7,20
"tt23874444",7.9,13
"tt23875268",5.8,15
"tt23876278",5.7,329
"tt23888696",8.1,9
"tt23890864",6.8,12
"tt23893230",6.7,68
"tt23897214",8.4,70
"tt23897266",8.3,9
"tt23898852",4.8,5
"tt23900194",5.1,22471
"tt23901154",4.2,9
"tt23901362",4.1,7
"tt23901812",8.9,28
"tt23902016",9.2,5
"tt23902344",7.3,92
"tt23902454",6.6,76
"tt23903462",7.5,213
"tt23904530",8.3,80
"tt23904684",7.7,37
"tt23905242",7.3,6
"tt23905576",6.1,194
"tt23941912",7.4,8
"tt23942916",5.6,22
"tt23943068",8.6,56
"tt23943146",7.3,10
"tt23950448",6.8,18
"tt23950808",8.4,82
"tt23951460",5.7,14
"tt23951546",6.7,58
"tt23952542",8.5,6
"tt23984846",8.3,12
"tt23986250",9.6,25
"tt24013752",6.2,91
"tt24017294",8.5,29
"tt24018168",8.6,138
"tt24020676",9.3,13
"tt24021282",9.4,17
"tt24022460",4.7,128
"tt24031860",9.1,373
"tt2403533",8.7,251
"tt2403776",7.6,106309
"tt2404379",5.7,165
"tt24055968",9.6,16
"tt24056738",7,400
"tt24057960",6.8,11
"tt24059730",3.8,135
"tt24060082",5.4,11
"tt24060116",4.3,55
"tt24060452",7.8,13
"tt24067724",7.7,46
"tt24070454",7.7,28
"tt24070850",8.5,10
"tt24071078",8.8,8
"tt24071282",6.6,168
"tt24071306",8.4,12
"tt24072112",8.6,40
"tt24072704",5.6,52
"tt24072958",6.9,20
"tt24073140",8.4,3936
"tt24073476",7,23
"tt24077200",7.3,66
"tt24082562",7.2,497
"tt24082636",6.1,13
"tt24083664",7.9,19
"tt24083922",7.4,6
"tt24104830",6.4,25
"tt24132224",9.1,9
"tt24132226",8,9
"tt24132346",4.8,1531
"tt24132878",6.5,259
"tt24133542",7.6,12
"tt24133778",5.7,76
"tt24143670",8,10
"tt24165646",8.4,7
"tt24176254",7.6,78
"tt24177252",8.7,26
"tt24177436",1,10
"tt24178158",7.5,85
"tt24178364",9,5
"tt24201522",9.2,8
"tt24215446",8.1,59
"tt24218504",8,264
"tt24221088",6.6,45
"tt24221310",7.5,35
"tt24222490",7.6,205
"tt24222834",5.9,109
"tt24224504",5.8,243
"tt24224784",7.5,592
"tt24224842",7,332
"tt24224910",6.5,919
"tt24224968",6.4,827
"tt24225150",4,5
"tt24228604",9.8,817
"tt24228654",7.9,12
"tt24229160",7.6,887
"tt24229602",8.5,8
"tt24240268",6.8,32
"tt24241316",3.6,8
"tt24241638",7.8,6
"tt24243352",9.1,49
"tt24243834",5,20
"tt24244086",7.1,62
"tt24244206",3.2,440
"tt24244286",6.4,157
"tt24244356",6.7,24
"tt24244638",6.7,41
"tt24245438",8.6,10
"tt24247314",9.5,11
"tt24247488",8.3,78
"tt24248284",10,9
"tt24250880",8.1,17
"tt24251134",9.5,29
"tt24252088",8.5,241
"tt24252476",4.6,10
"tt24253042",9,56
"tt24282156",8.4,7
"tt2431438",8.2,158408
"tt24326436",7.7,96
"tt24328068",9.6,10
"tt24329836",5.5,28
"tt24329930",5.9,8
"tt24339158",6.3,46
"tt24349832",3.4,23
"tt24364150",5.3,112
"tt2436456",7.4,39
"tt24409628",8.2,24
"tt24426380",7,6
"tt24484654",9.9,633
"tt24485164",8.9,8
"tt24485266",8.5,6
"tt24485570",10,8
"tt24485778",9.2,11
"tt24505568",5.8,28
"tt24513766",7.8,34
"tt24515556",7.6,16
"tt24516022",9,15
"tt24517246",8.6,22
"tt2452242",8.1,41011
"tt2456828",6.9,11
"tt24577126",8.6,5
"tt24577562",6.7,35
"tt24577826",6.4,39
"tt24577940",6.4,209
"tt24578016",7.8,2812
"tt24578292",9.5,13
"tt24578640",8.1,47
"tt24580850",4.5,16
"tt24580974",10,6
"tt24580978",6.1,59
"tt24639164",6.7,111
"tt24653416",8,27
"tt24657108",7,42
"tt24657370",6,11
"tt24730840",4.2,224
"tt24748660",6.4,25
"tt24749054",4.7,825
"tt24763366",9,10
"tt24786320",8.9,43
"tt24802954",8.7,7
"tt24805706",8.4,12
"tt24851014",7.6,5
"tt24851318",4.8,15
"tt24852210",7.3,579
"tt24852552",8.3,24
"tt24853734",6.8,9
"tt24854608",7.2,19
"tt24854896",8.2,1241
"tt24856370",8,52
"tt24876398",4.6,17
"tt24894958",5.4,69
"tt24948894",10,6
"tt24973168",9,27
"tt24991604",6.6,6
"tt25009426",6.5,48
"tt25011148",4.9,12
"tt25012268",8.8,8
"tt25013200",5.9,43
"tt25015968",8,11
"tt25026740",4.7,14
"tt25031242",6.6,256
"tt25048846",7.6,5
"tt25050330",7.9,9
"tt25051276",8.7,16
"tt25146962",9.1,11
"tt25148012",9.7,18
"tt25150958",9.4,9
"tt25151592",6.7,134
"tt25154538",8.5,6
"tt25154554",4.7,103
"tt25154610",7.3,61
"tt25154858",8.6,9
"tt25158214",9.4,16
"tt25178176",6.7,26
"tt25179842",7.3,19
"tt25179884",7.7,7
"tt25181532",7.1,53
"tt25232968",8.9,8
"tt25249394",7.9,70
"tt25273500",8,35
"tt25274058",7.2,20
"tt25274258",8.9,240
"tt25274296",6.8,12
"tt25274446",7.7,7479
"tt25274640",6.2,13
"tt25274858",8.2,85
"tt25275610",6.9,276
"tt25275834",8.5,10
"tt25305522",9.2,16
"tt2531336",7.5,118736
"tt2532246",3.2,1619
"tt25363154",6.9,7
"tt25367018",7.9,43
"tt25375242",3.7,991
"tt25375244",6.4,700
"tt25375470",6.7,1050
"tt25377018",9.4,27
"tt25377596",5.6,118
"tt25378820",8.8,2282
"tt25381880",7.3,88
"tt25386392",5.2,21
"tt25386840",6,5
"tt25390290",9.4,18
"tt25391080",7.5,13
"tt25394378",6.9,41
"tt25394956",7.1,35
"tt25399894",7.3,210
"tt25400026",6.7,6
"tt25400886",9.5,6
"tt25403636",7.3,214
"tt25404520",6.1,8
"tt25404536",7.7,26
"tt25405298",4.6,5
"tt25405312",7.9,58
"tt25405332",5.8,24
"tt25406122",9.3,33
"tt25406454",4.5,53
"tt25406466",2.5,11
"tt25407150",8.1,45
"tt25417370",7.9,274
"tt25420770",4.1,16
"tt25430960",7.5,11
"tt25430968",10,5
"tt25431174",8.1,23
"tt25433408",7.7,6
"tt25433836",8.1,17
"tt25435458",6.8,33
"tt25435828",8.4,8
"tt25436306",7.8,7
"tt25437310",8.8,12
"tt25437934",8.4,7
"tt25441650",10,5
"tt25455056",6.2,16
"tt25503524",3.4,25
"tt25503742",6.3,101
"tt25503906",5.7,7
"tt25505780",8.3,6
"tt25515858",7.5,161
"tt25523050",8,204
"tt25531288",6.2,453
"tt25534100",6.5,308
"tt25536648",8.4,5
"tt25602608",7.4,35
"tt25603008",3.4,14
"tt25616472",8.6,149
"tt25621862",6.7,10
"tt25642494",1.4,2053
"tt25653562",8.5,6
"tt25697028",4.5,213
"tt25697580",5.7,159
"tt25699926",6.6,253
"tt25700570",5.9,22
"tt25721166",6.5,159
"tt25727024",9.6,5
"tt25727560",7.8,5
"tt25728426",6.9,14
"tt25728454",8,57
"tt25728686",7.1,242
"tt25729214",7.2,550
"tt2573450",6.2,11
"tt25755694",6.9,270
"tt25757682",7.2,5
"tt25759498",6,79
"tt25785562",5.4,19
"tt25786204",9.5,6
"tt2580046",7.6,13183
"tt25808792",6.2,18
"tt25809288",7.1,630
"tt25809298",8.1,9
"tt25811036",9.8,16
"tt25812232",7.8,29
"tt25812236",7.1,12
"tt25814162",6.1,140
"tt25815944",7.4,211
"tt25816576",7.1,41
"tt25830366",5.6,56
"tt2583620",6,17119
"tt25836892",5.3,181
"tt25900250",7.7,522
"tt25911004",8.8,38
"tt2591476",6.4,6
"tt25919854",4.5,57
"tt25940522",4.3,15
"tt25966494",8.6,1201
"tt25966838",6.4,41
"tt25967864",8.5,8
"tt25968178",9.4,15
"tt25969762",9.4,18
"tt25971150",6.2,299
"tt25971182",9.9,7
"tt25993708",7.7,59
"tt26007176",7.8,283
"tt26007910",7.7,30
"tt26007960",6.4,6
"tt26008888",6.1,491
"tt26080928",6,78
"tt26082642",1.6,12
"tt26082946",5.8,109
"tt26083408",4.4,194
"tt26083606",6.2,43
"tt26085020",7,216
"tt26085372",9.5,39
"tt26115810",7.3,143
"tt26134148",8.6,483
"tt26140070",6.7,141
"tt26140644",6.3,7
"tt2618986",7.3,58097
"tt2620720",8.6,8
"tt2621446",4.8,3651
"tt26215854",8.2,159
"tt26216990",8.5,51
"tt26217706",7.5,102
"tt26218006",8.9,60
"tt26219028",6.8,10
"tt26219110",4.6,20
"tt26224444",8.1,100
"tt26225090",7.4,596
"tt26226138",8,15
"tt26228312",7.8,715
"tt26228426",6.7,510
"tt26228446",7,86
"tt26229508",7.9,3182
"tt26229950",5.8,27
"tt26234986",5.6,7
"tt26235088",7.7,582
"tt26236120",6.3,10
"tt26238218",7.6,48
"tt26238862",3.9,17
"tt26238868",5.5,22
"tt26240382",5.9,8
"tt26240414",7,5
"tt26240476",7.9,13
"tt26241266",6.8,14
"tt26241746",7,139
"tt26243184",7.3,36
"tt2624344",7.3,183
"tt26244654",6.8,33
"tt26245692",7.4,56
"tt26245850",6.1,50
"tt26249086",8.1,13
"tt26249644",8.2,206
"tt26250506",7.3,17
"tt26250592",6.8,45
"tt26253514",7.8,284
"tt26253782",9.2,6
"tt26254014",8.7,44
"tt26256066",8,12
"tt26256718",3.6,344
"tt26259204",6.1,121
"tt26259688",4.6,103
"tt26270872",7.5,9
"tt26271976",7.4,21
"tt26287941",7.5,142
"tt26290010",7.4,15
"tt26297744",9,55
"tt26314750",6.4,202
"tt26315487",8.1,3967
"tt26315676",7.4,1015
"tt26337419",9.4,71
"tt26340330",6.5,178
"tt26340679",7.4,8
"tt26342107",10,5
"tt26342149",6.9,11
"tt26343462",3.1,228
"tt26344258",6.9,79
"tt26344573",8.2,6
"tt26344873",2.7,65
"tt26345034",6,6
"tt26345056",4.2,39
"tt26345199",6.4,5
"tt26345201",7.4,9
"tt26345241",7.2,300
"tt26345503",6,11
"tt26345775",6.4,42
"tt26346520",7.3,107
"tt26346647",8,1051
"tt26346675",6.6,329
"tt26348099",6.7,47
"tt26348653",9.6,23
"tt26349482",7,10
"tt26350158",7.6,901
"tt26351388",8.2,231
"tt26351394",6.3,350
"tt26368084",7.4,121
"tt26368088",8.7,7
"tt26376893",9,58
"tt26393379",8,61
"tt26410534",7.5,7
"tt26422265",8.2,69
"tt26422326",9.8,14
"tt26422645",7.5,14
"tt26426338",7.7,16
"tt26426415",10,5
"tt26426519",8.7,7
"tt26426958",7.1,47
"tt26427455",8.4,43
"tt26428591",7.9,23
"tt26438671",8.5,7
"tt26438793",9.3,45
"tt26438974",7.3,25
"tt26439152",4.1,17
"tt26440601",7.2,79
"tt26440733",9.1,66
"tt26442901",6.1,212
"tt26442970",7.8,14
"tt26443308",8.8,6
"tt26443361",8.7,264
"tt26443401",6.3,77
"tt26443438",2.7,25
"tt26444812",6.4,19
"tt26445730",6.3,6
"tt26446266",7.7,7
"tt26448280",6.5,66
"tt26448786",6.6,14
"tt26449674",5.7,17
"tt26450255",7.7,40
